tcp-traceroute from 23.81.71.154 to 95.216.247.80
 4  38.142.212.1  3.187 ms ICMP
 5  38.104.44.122  1.918 ms ICMP
 6  151.101.194.137  1.106 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.26.10.239
 1  *
 2  172.241.166.189  0.397 ms ICMP
 3  173.208.113.4  0.777 ms ICMP
 4  66.198.70.178  1.111 ms ICMP
 5  216.6.57.6  6.468 ms ICMP
 6  216.6.87.42  6.311 ms ICMP
 7  104.26.10.239  7.392 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.18.12.167
 1  *
 2  172.241.166.188  0.325 ms ICMP
 3  173.208.113.2  0.401 ms ICMP
 4  66.198.111.224  0.975 ms ICMP
 5  66.198.70.2  74.827 ms ICMP
 6  104.18.12.167  64.773 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 149.56.126.48
 1  *
 2  172.241.166.189  0.352 ms ICMP
 3  173.208.113.4  0.768 ms ICMP
 4  38.122.158.197  1.646 ms ICMP
 5  154.24.56.154  2.029 ms ICMP
 6  154.24.11.85  2.548 ms ICMP
 7  198.27.73.41  2.567 ms ICMP
 8  198.27.73.204  10.106 ms ICMP
 9  *
10  *
11  *
12  149.56.126.48  9.226 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 52.76.61.123
 1  23.81.71.129  0.135 ms ICMP
 2  172.241.166.188  0.315 ms ICMP
 3  173.208.113.2  0.819 ms ICMP
 4  66.198.111.224  0.928 ms ICMP
 5  216.6.87.42  237.200 ms ICMP
 6  216.6.87.111  250.655 ms ICMP
 7  180.87.15.25  236.544 ms ICMP
 8  52.93.11.99  239.945 ms ICMP
 9  52.93.11.96  234.615 ms ICMP
10  52.93.9.27  239.728 ms ICMP
11  52.93.10.93  234.512 ms ICMP
12  *
13  *
14  *
15  *
16  *
17  52.76.61.123  234.615 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 101.53.142.34
 1  23.81.71.129  0.127 ms ICMP
 2  172.241.166.189  0.335 ms ICMP
 3  173.208.113.4  0.669 ms ICMP
 4  66.198.70.178  1.018 ms ICMP
 5  66.198.70.63  195.922 ms ICMP
 6  80.231.131.1  198.055 ms ICMP
 7  80.231.200.13  195.875 ms ICMP
 8  80.231.217.1  198.029 ms ICMP
 9  180.87.38.125  203.746 ms ICMP
10  180.87.38.74  197.373 ms ICMP
11  *
12  219.65.44.178  210.761 ms ICMP
13  180.179.197.130  223.362 ms ICMP
14  180.179.194.124  235.019 ms ICMP
15  101.53.142.34  218.762 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.18.3.159
 1  23.81.71.129  0.114 ms ICMP
 2  172.241.166.188  0.253 ms ICMP
 3  173.208.113.6  0.644 ms ICMP
 4  66.198.70.178  1.041 ms ICMP
 5  216.6.57.6  1.476 ms ICMP
 6  66.198.70.2  79.338 ms ICMP
 7  104.18.3.159  62.350 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 91.236.51.153
 1  *
 2  172.241.166.188  0.390 ms ICMP
 3  173.208.113.2  1.157 ms ICMP
 4  38.142.212.1  1.831 ms ICMP
 5  154.54.83.165  2.218 ms ICMP
 6  154.54.42.86  70.336 ms ICMP
 7  130.117.51.42  76.356 ms ICMP
 8  154.54.39.186  81.822 ms ICMP
 9  149.11.39.189  78.825 ms ICMP
10  185.8.179.38  78.367 ms ICMP
11  178.21.17.25  83.554 ms ICMP
12  178.21.16.14  83.490 ms ICMP
13  91.236.51.153  79.709 ms ICMP
tcp-traceroute from 23.81.71.154 to 94.130.219.154
 1  23.81.71.129  0.114 ms ICMP
 2  172.241.166.188  0.242 ms ICMP
 3  173.208.113.2  0.343 ms ICMP
 4  62.115.36.54  2.662 ms ICMP
 5  62.115.113.175  97.845 ms ICMP
 6  213.248.70.1  88.883 ms ICMP
 7  213.239.252.234  96.900 ms ICMP
 8  213.239.229.134  91.979 ms ICMP
 9  94.130.219.154  90.613 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 78.40.123.183
 1  23.81.71.129  0.114 ms ICMP
 2  172.241.166.188  0.287 ms ICMP
 3  173.208.113.2  0.469 ms ICMP
 4  66.198.111.224  0.936 ms ICMP
 5  216.6.57.5  78.240 ms ICMP
 6  *
 7  80.231.154.142  78.390 ms ICMP
